Código;Reservatório;Cota;Capacidade;Volume;VolumePercentual;DataInformacao;
12172;EPITÁCIO PESSOA;376,69;411,69;366,89;89,12;31/12/2006;
12172;EPITÁCIO PESSOA;;411,69;366,89;89,12;30/12/2006;
12172;EPITÁCIO PESSOA;;411,69;367,24;89,20;29/12/2006;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;28/12/2006;
12172;EPITÁCIO PESSOA;;411,69;367,95;89,38;27/12/2006;
12172;EPITÁCIO PESSOA;;411,69;368,30;89,46;26/12/2006;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;25/12/2006;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;24/12/2006;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;23/12/2006;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;22/12/2006;
12172;EPITÁCIO PESSOA;;411,69;370,07;89,89;21/12/2006;
12172;EPITÁCIO PESSOA;;411,69;370,42;89,98;20/12/2006;
12172;EPITÁCIO PESSOA;;411,69;370,78;90,06;19/12/2006;
12172;EPITÁCIO PESSOA;;411,69;371,48;90,23;18/12/2006;
12172;EPITÁCIO PESSOA;;411,69;371,84;90,32;17/12/2006;
12172;EPITÁCIO PESSOA;;411,69;372,19;90,41;16/12/2006;
12172;EPITÁCIO PESSOA;;411,69;372,54;90,49;15/12/2006;
12172;EPITÁCIO PESSOA;;411,69;372,90;90,58;14/12/2006;
12172;EPITÁCIO PESSOA;;411,69;372,90;90,58;13/12/2006;
12172;EPITÁCIO PESSOA;;411,69;373,25;90,66;12/12/2006;
12172;EPITÁCIO PESSOA;;411,69;373,60;90,75;11/12/2006;
12172;EPITÁCIO PESSOA;;411,69;374,31;90,92;10/12/2006;
12172;EPITÁCIO PESSOA;;411,69;374,67;91,01;09/12/2006;
12172;EPITÁCIO PESSOA;;411,69;375,02;91,09;08/12/2006;
12172;EPITÁCIO PESSOA;;411,69;375,37;91,18;07/12/2006;
12172;EPITÁCIO PESSOA;;411,69;375,73;91,26;06/12/2006;
12172;EPITÁCIO PESSOA;;411,69;376,08;91,35;05/12/2006;
12172;EPITÁCIO PESSOA;;411,69;376,43;91,44;04/12/2006;
12172;EPITÁCIO PESSOA;;411,69;376,79;91,52;03/12/2006;
12172;EPITÁCIO PESSOA;;411,69;377,14;91,61;02/12/2006;
12172;EPITÁCIO PESSOA;;411,69;377,49;91,69;01/12/2006;
12172;EPITÁCIO PESSOA;376,99;411,69;377,49;91,69;30/11/2006;
12172;EPITÁCIO PESSOA;;411,69;377,85;91,78;29/11/2006;
12172;EPITÁCIO PESSOA;;411,69;378,21;91,87;28/11/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;27/11/2006;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;26/11/2006;
12172;EPITÁCIO PESSOA;;411,69;379,31;92,14;25/11/2006;
12172;EPITÁCIO PESSOA;;411,69;379,68;92,22;24/11/2006;
12172;EPITÁCIO PESSOA;;411,69;380,04;92,31;23/11/2006;
12172;EPITÁCIO PESSOA;;411,69;380,41;92,40;22/11/2006;
12172;EPITÁCIO PESSOA;;411,69;380,78;92,49;21/11/2006;
12172;EPITÁCIO PESSOA;;411,69;381,14;92,58;20/11/2006;
12172;EPITÁCIO PESSOA;;411,69;381,51;92,67;19/11/2006;
12172;EPITÁCIO PESSOA;;411,69;381,88;92,76;18/11/2006;
12172;EPITÁCIO PESSOA;;411,69;382,24;92,85;17/11/2006;
12172;EPITÁCIO PESSOA;;411,69;382,24;92,85;16/11/2006;
12172;EPITÁCIO PESSOA;;411,69;382,24;92,85;15/11/2006;
12172;EPITÁCIO PESSOA;;411,69;382,61;92,94;14/11/2006;
12172;EPITÁCIO PESSOA;;411,69;382,97;93,02;13/11/2006;
12172;EPITÁCIO PESSOA;;411,69;383,71;93,20;12/11/2006;
12172;EPITÁCIO PESSOA;;411,69;384,07;93,29;11/11/2006;
12172;EPITÁCIO PESSOA;;411,69;384,44;93,38;10/11/2006;
12172;EPITÁCIO PESSOA;;411,69;385,17;93,56;09/11/2006;
12172;EPITÁCIO PESSOA;;411,69;385,17;93,56;08/11/2006;
12172;EPITÁCIO PESSOA;;411,69;385,54;93,65;07/11/2006;
12172;EPITÁCIO PESSOA;;411,69;385,90;93,74;06/11/2006;
12172;EPITÁCIO PESSOA;;411,69;386,27;93,83;05/11/2006;
12172;EPITÁCIO PESSOA;;411,69;386,64;93,91;04/11/2006;
12172;EPITÁCIO PESSOA;;411,69;387,00;94,00;03/11/2006;
12172;EPITÁCIO PESSOA;;411,69;387,37;94,09;02/11/2006;
12172;EPITÁCIO PESSOA;;411,69;387,74;94,18;01/11/2006;
12172;EPITÁCIO PESSOA;377,28;411,69;388,10;94,27;31/10/2006;
12172;EPITÁCIO PESSOA;;411,69;388,47;94,36;30/10/2006;
12172;EPITÁCIO PESSOA;;411,69;388,83;94,45;29/10/2006;
12172;EPITÁCIO PESSOA;;411,69;389,20;94,54;28/10/2006;
12172;EPITÁCIO PESSOA;;411,69;389,57;94,63;27/10/2006;
12172;EPITÁCIO PESSOA;;411,69;389,93;94,72;26/10/2006;
12172;EPITÁCIO PESSOA;;411,69;390,30;94,80;25/10/2006;
12172;EPITÁCIO PESSOA;;411,69;390,67;94,89;24/10/2006;
12172;EPITÁCIO PESSOA;;411,69;391,03;94,98;23/10/2006;
12172;EPITÁCIO PESSOA;;411,69;391,40;95,07;22/10/2006;
12172;EPITÁCIO PESSOA;;411,69;391,76;95,16;21/10/2006;
12172;EPITÁCIO PESSOA;;411,69;392,13;95,25;20/10/2006;
12172;EPITÁCIO PESSOA;;411,69;392,50;95,34;19/10/2006;
12172;EPITÁCIO PESSOA;;411,69;392,86;95,43;18/10/2006;
12172;EPITÁCIO PESSOA;;411,69;393,23;95,52;17/10/2006;
12172;EPITÁCIO PESSOA;;411,69;393,60;95,60;16/10/2006;
12172;EPITÁCIO PESSOA;;411,69;393,60;95,60;15/10/2006;
12172;EPITÁCIO PESSOA;;411,69;393,96;95,69;14/10/2006;
12172;EPITÁCIO PESSOA;;411,69;394,33;95,78;13/10/2006;
12172;EPITÁCIO PESSOA;;411,69;394,69;95,87;12/10/2006;
12172;EPITÁCIO PESSOA;;411,69;395,06;95,96;11/10/2006;
12172;EPITÁCIO PESSOA;;411,69;395,43;96,05;10/10/2006;
12172;EPITÁCIO PESSOA;;411,69;395,79;96,14;09/10/2006;
12172;EPITÁCIO PESSOA;;411,69;396,16;96,23;08/10/2006;
12172;EPITÁCIO PESSOA;;411,69;396,53;96,32;07/10/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;06/10/2006;
12172;EPITÁCIO PESSOA;;411,69;397,26;96,49;05/10/2006;
12172;EPITÁCIO PESSOA;;411,69;397,62;96,58;04/10/2006;
12172;EPITÁCIO PESSOA;;411,69;398,38;96,77;03/10/2006;
12172;EPITÁCIO PESSOA;;411,69;398,77;96,86;02/10/2006;
12172;EPITÁCIO PESSOA;;411,69;399,17;96,96;01/10/2006;
12172;EPITÁCIO PESSOA;377,59;411,69;399,56;97,05;30/09/2006;
12172;EPITÁCIO PESSOA;;411,69;399,95;97,15;29/09/2006;
12172;EPITÁCIO PESSOA;;411,69;400,34;97,24;28/09/2006;
12172;EPITÁCIO PESSOA;;411,69;400,73;97,34;27/09/2006;
12172;EPITÁCIO PESSOA;;411,69;400,73;97,34;26/09/2006;
12172;EPITÁCIO PESSOA;;411,69;401,12;97,43;25/09/2006;
12172;EPITÁCIO PESSOA;;411,69;401,51;97,53;24/09/2006;
12172;EPITÁCIO PESSOA;;411,69;401,90;97,62;23/09/2006;
12172;EPITÁCIO PESSOA;;411,69;402,30;97,72;22/09/2006;
12172;EPITÁCIO PESSOA;;411,69;402,69;97,81;21/09/2006;
12172;EPITÁCIO PESSOA;;411,69;403,08;97,91;20/09/2006;
12172;EPITÁCIO PESSOA;;411,69;403,47;98,00;19/09/2006;
12172;EPITÁCIO PESSOA;;411,69;403,86;98,10;18/09/2006;
12172;EPITÁCIO PESSOA;;411,69;403,86;98,10;17/09/2006;
12172;EPITÁCIO PESSOA;;411,69;404,25;98,19;16/09/2006;
12172;EPITÁCIO PESSOA;;411,69;404,64;98,29;15/09/2006;
12172;EPITÁCIO PESSOA;;411,69;405,03;98,38;14/09/2006;
12172;EPITÁCIO PESSOA;;411,69;405,43;98,48;13/09/2006;
12172;EPITÁCIO PESSOA;;411,69;405,82;98,57;12/09/2006;
12172;EPITÁCIO PESSOA;;411,69;406,21;98,67;11/09/2006;
12172;EPITÁCIO PESSOA;;411,69;406,60;98,76;10/09/2006;
12172;EPITÁCIO PESSOA;;411,69;406,99;98,86;09/09/2006;
12172;EPITÁCIO PESSOA;;411,69;407,38;98,95;08/09/2006;
12172;EPITÁCIO PESSOA;;411,69;407,77;99,05;07/09/2006;
12172;EPITÁCIO PESSOA;;411,69;408,17;99,14;06/09/2006;
12172;EPITÁCIO PESSOA;;411,69;408,56;99,24;05/09/2006;
12172;EPITÁCIO PESSOA;;411,69;408,95;99,33;04/09/2006;
12172;EPITÁCIO PESSOA;;411,69;408,95;99,33;03/09/2006;
12172;EPITÁCIO PESSOA;;411,69;409,34;99,43;02/09/2006;
12172;EPITÁCIO PESSOA;;411,69;409,73;99,52;01/09/2006;
12172;EPITÁCIO PESSOA;377,86;411,69;410,12;99,62;31/08/2006;
12172;EPITÁCIO PESSOA;;411,69;410,51;99,71;30/08/2006;
12172;EPITÁCIO PESSOA;;411,69;410,90;99,81;29/08/2006;
12172;EPITÁCIO PESSOA;;411,69;410,90;99,81;28/08/2006;
12172;EPITÁCIO PESSOA;;411,69;411,30;99,90;27/08/2006;
12172;EPITÁCIO PESSOA;378,08;411,69;411,69;100,00;31/07/2006;
12172;EPITÁCIO PESSOA;378,32;411,69;411,69;100,00;30/06/2006;
12172;EPITÁCIO PESSOA;378,21;411,69;411,69;100,00;31/05/2006;
12172;EPITÁCIO PESSOA;;411,69;397,62;96,58;14/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,16;96,23;13/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,53;96,32;12/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,53;96,32;11/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;10/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;09/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;08/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;07/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;06/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;05/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,53;96,32;04/05/2006;
12172;EPITÁCIO PESSOA;;411,69;396,16;96,23;03/05/2006;
12172;EPITÁCIO PESSOA;;411,69;394,69;95,87;02/05/2006;
12172;EPITÁCIO PESSOA;;411,69;392,13;95,25;01/05/2006;
12172;EPITÁCIO PESSOA;377,30;411,69;388,83;94,45;30/04/2006;
12172;EPITÁCIO PESSOA;;411,69;384,07;93,29;29/04/2006;
12172;EPITÁCIO PESSOA;;411,69;382,24;92,85;28/04/2006;
12172;EPITÁCIO PESSOA;;411,69;381,51;92,67;27/04/2006;
12172;EPITÁCIO PESSOA;;411,69;381,14;92,58;26/04/2006;
12172;EPITÁCIO PESSOA;;411,69;380,78;92,49;25/04/2006;
12172;EPITÁCIO PESSOA;;411,69;380,41;92,40;24/04/2006;
12172;EPITÁCIO PESSOA;;411,69;380,04;92,31;23/04/2006;
12172;EPITÁCIO PESSOA;;411,69;380,04;92,31;22/04/2006;
12172;EPITÁCIO PESSOA;;411,69;380,04;92,31;21/04/2006;
12172;EPITÁCIO PESSOA;;411,69;379,31;92,14;20/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;19/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;18/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;17/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;16/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;15/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;14/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;13/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;12/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;11/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;10/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;09/04/2006;
12172;EPITÁCIO PESSOA;;411,69;378,21;91,87;08/04/2006;
12172;EPITÁCIO PESSOA;;411,69;377,14;91,61;07/04/2006;
12172;EPITÁCIO PESSOA;;411,69;372,90;90,58;06/04/2006;
12172;EPITÁCIO PESSOA;;411,69;371,84;90,32;05/04/2006;
12172;EPITÁCIO PESSOA;;411,69;371,48;90,23;04/04/2006;
12172;EPITÁCIO PESSOA;;411,69;371,13;90,15;03/04/2006;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;02/04/2006;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;01/04/2006;
12172;EPITÁCIO PESSOA;376,29;411,69;352,75;85,68;31/03/2006;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;30/03/2006;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;29/03/2006;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;28/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;27/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;26/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;25/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;24/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,21;84,82;23/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,21;84,82;22/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;21/03/2006;
12172;EPITÁCIO PESSOA;;411,69;349,92;85,00;20/03/2006;
12172;EPITÁCIO PESSOA;;411,69;350,27;85,08;19/03/2006;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;18/03/2006;
12172;EPITÁCIO PESSOA;;411,69;350,98;85,25;17/03/2006;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;16/03/2006;
12172;EPITÁCIO PESSOA;;411,69;351,69;85,43;15/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;14/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;13/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;12/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;11/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;10/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;09/03/2006;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;08/03/2006;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;07/03/2006;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;06/03/2006;
12172;EPITÁCIO PESSOA;;411,69;354,16;86,03;05/03/2006;
12172;EPITÁCIO PESSOA;;411,69;354,16;86,03;04/03/2006;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;03/03/2006;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;02/03/2006;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;01/03/2006;
12172;EPITÁCIO PESSOA;376,30;411,69;353,10;85,77;28/02/2006;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;27/02/2006;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;26/02/2006;
12172;EPITÁCIO PESSOA;;411,69;354,16;86,03;25/02/2006;
12172;EPITÁCIO PESSOA;;411,69;354,52;86,11;24/02/2006;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;23/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;22/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;21/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;20/02/2006;
12172;EPITÁCIO PESSOA;;411,69;356,28;86,54;19/02/2006;
12172;EPITÁCIO PESSOA;;411,69;356,28;86,54;18/02/2006;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;17/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;16/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;15/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;14/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;13/02/2006;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;12/02/2006;
12172;EPITÁCIO PESSOA;;411,69;356,28;86,54;11/02/2006;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;10/02/2006;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;09/02/2006;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;08/02/2006;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;07/02/2006;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;06/02/2006;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;05/02/2006;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;04/02/2006;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;03/02/2006;
12172;EPITÁCIO PESSOA;;411,69;359,46;87,31;02/02/2006;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;01/02/2006;
12172;EPITÁCIO PESSOA;376,48;411,69;359,46;87,31;31/01/2006;
12172;EPITÁCIO PESSOA;;411,69;359,82;87,40;30/01/2006;
12172;EPITÁCIO PESSOA;;411,69;360,17;87,49;29/01/2006;
12172;EPITÁCIO PESSOA;;411,69;360,52;87,57;28/01/2006;
12172;EPITÁCIO PESSOA;;411,69;360,88;87,66;27/01/2006;
12172;EPITÁCIO PESSOA;;411,69;361,23;87,74;26/01/2006;
12172;EPITÁCIO PESSOA;;411,69;361,59;87,83;25/01/2006;
12172;EPITÁCIO PESSOA;;411,69;361,94;87,92;24/01/2006;
12172;EPITÁCIO PESSOA;;411,69;362,29;88,00;23/01/2006;
12172;EPITÁCIO PESSOA;;411,69;362,29;88,00;22/01/2006;
12172;EPITÁCIO PESSOA;;411,69;362,65;88,09;21/01/2006;
12172;EPITÁCIO PESSOA;;411,69;363,00;88,17;20/01/2006;
12172;EPITÁCIO PESSOA;;411,69;363,35;88,26;19/01/2006;
12172;EPITÁCIO PESSOA;;411,69;363,71;88,34;18/01/2006;
12172;EPITÁCIO PESSOA;;411,69;364,06;88,43;17/01/2006;
12172;EPITÁCIO PESSOA;;411,69;364,41;88,52;16/01/2006;
12172;EPITÁCIO PESSOA;;411,69;364,77;88,60;15/01/2006;
12172;EPITÁCIO PESSOA;;411,69;365,12;88,69;14/01/2006;
12172;EPITÁCIO PESSOA;;411,69;365,47;88,77;13/01/2006;
12172;EPITÁCIO PESSOA;;411,69;365,83;88,86;12/01/2006;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;11/01/2006;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;10/01/2006;
12172;EPITÁCIO PESSOA;;411,69;366,89;89,12;09/01/2006;
12172;EPITÁCIO PESSOA;;411,69;367,24;89,20;08/01/2006;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;07/01/2006;
12172;EPITÁCIO PESSOA;;411,69;367,95;89,38;06/01/2006;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;05/01/2006;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;04/01/2006;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;03/01/2006;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;02/01/2006;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;01/01/2006;
